,cooler_id,proba_mensual
2974,9aaf1d4712ea1ef9009fe15c58993afb076026f133cf7ca51a1c6f595c2036a7,0.612001704
2302,77845eb64699632ea4e8fe168b79ea1b326c95153195b6f815c347b8cf9e9f72,0.611383488
3803,c72e6b6df1d919bc5b0526deb50559745952bd522d1ebd45681b11a75760ebbe,0.61138312
2122,6d44010d2fa090312c1e1009d66a673029857c7fa3209a3bd09a9bb862912d7d,0.611307758
4318,e1e0f9134c36b516d7014012a01c24d7ebc0128d97722d6766511fc5166184bd,0.611279204
1632,51cd0a752c452825aa6d4640fbf02a5e616027ede1cfee2478a440c3edbdf6d6,0.611167156
3928,cd4e2576676a28af2f55edb9077342bb909943230f099674acfa86864d55cfe0,0.610890847
880,2bf99fc8f4597d6da2c45e07397fadf6750af7abe7bafe9b2e43d6f0c6a31fb2,0.61008432
2319,782fe08dafabb3530a0e2fa5938996358a501526d9205b9c282293666d4eb30d,0.609739853
2569,84ce368cfa24f785f29b45656f9f22f3b5620852dbf4b0167ac832e010f50173,0.609602764
4714,f7b89655de5cde96f096ea344ebeb6eb5bbf2e5e9b7322be988ff54b601364a8,0.60931421
523,1b7cf5a9f4b67012de19d515e75f01ea742601b16f5937a593cb51db508fe5f7,0.609306671
2602,8659fb15f06fd62d3edba5256e62076fd150e71821e69ab4feb1fb1c9ba4d93d,0.609085673
2397,7ba6e6d94eeb72db948dce9441ceae013829a2f534b9dcdfc87f729c4f0d72d4,0.608357143
4542,ef9b79ea8136cad808293b7582ca178a021452f365f3b0b921ff4e8e3e21dc28,0.607798321
122,068d5af6a021ceaf595ff4ab074798b577e974db22c5d5d63dfb9fc3a0928eba,0.6076144
2414,7c273ae2ec0401e511a64929b78908bc57f4f0b8b2a46198face33b30e26d1b2,0.607426481
2594,86112da4f4ca5219ac7eb427499ee78cda18cf64520841d001e91e321b6127c5,0.607028054
4465,ea42f97cf880dea82d25270489c728d0fc6817d150f956697fdbe37831cfbecc,0.606065247
544,1c3a023fd74ebdb5e62ab0b242e3146ebb678abe72c6aef3e06cc3ca6e96514a,0.605820031
3015,9c8321e37d3dd06b3a2c89062a4879449abdb0f9d6e8f98d626805bba2a4e269,0.605555467
4102,d6515a04328a42e5df84267a75ad66409f6b8e6ff3a128f4ce9ba84edf6182c4,0.605336187
1020,33e78dfeee9c3070adc00d2adbc75d3d729386865f5ec400b80a62553026cbcb,0.605147593
2105,6c35585bdf6e30d8ca689527897a08aa62c489216fc67a235d973365deee8f8b,0.605087344
4160,d99082ef6ba77b7b27d7c3361779ab9456f1dba4b194ec83d9609b0f76a0a538,0.60487533
3568,bac7cf59892c3668027dd8a36d78226769e55e17b8289e0a77d1556777e23b82,0.604302094
3108,a20dc5de6c9be51744f11904057d41a4ef95d5f13c103844d94efc2d16ca6827,0.603916287
3295,ad238a3a4e5e80a882ed7b80f3d52b86a3dc6edd26b995976c1e8dc887a5f10c,0.603134468
1670,53f9bb217049b26c7264e441b2964a18107b9bf6b56e8928480c688938beda75,0.6028714
4677,f5dbe53cffb2034658710e2fae6413da061753520c93cb998db10a833c8e3a67,0.60286073
1690,554703ee451bddcd3554fa82f4ccd962c216628017c08b0ab2dd3e04319abbb4,0.602779458
388,13af687ff1f249b724cb2f1c6dfa85e08fcdc5f56af282693ace455d5c41f736,0.602481089
227,0b500194bf174ac108ea2de019dc0bed2eebd69dc264ec4da851bbd1122edecc,0.60200453
4584,f1b8d1f4b681b68758005b9ad1979ba9d8f3fca8f78f6599efd072ecff5a94bd,0.601695233
1745,582ba33329266b9790f9208bfa8b65998442ad9e2805dc711e4575144e8ad054,0.601569377
4485,eb688f4da7a4fc8843d9505ec09329034d8f736abeea9e2bc59831ebf70c331a,0.601078861
3529,b9431a53b7deb3e74a822b73c94cc38a407cb9f06c8f11b224a2bb2cd26054e6,0.600548441
1689,55136d6c11ecd465882dd615b43e936ba952a68d8ca4ade3a925d51dc0c22381,0.600491061
1202,3c541997ead67cf82b30d2907d6435bdd64d2eae4f8a213a4e474bd99a9505dd,0.599962997
2747,8e140462c745ee1ead82a9fb91fee3e1a0ef742c94654989fcff87394a249184,0.599486702
1449,486c20df40b8b12255a318f71b101670a4feeaf07b77dac0d32a4bca4432053b,0.598804379
4290,e049ebcbd88eb5081a2b47c42ffa88563597bbce9a3e5c3227eaff166ee9223c,0.598715457
4580,f197e991696ea7520064a053825f7f64013e629ad93cbc9d0d5d1084a45fbd12,0.598652558
793,278683c63e4da3df01b1992a7e6ef79c6949c4c51d5cdfd1c595166c18240d96,0.598612375
3301,ad5a8d1963a4084496c6194f6f25597a06869f092f57cf442343069ee814bff2,0.598528117
3770,c4bc27a0206a12497730abc83f5f927f7b0e3f940811319f141372db8cbfbf9c,0.598451963
3619,bd43377511a2e51b751e8e4180481a3dd313602dead1acd5d0f9535eac4b785b,0.597823838
3070,a05e4e72e4c8e52282810ac9d577e5754f583c4c3231f4eabbdb905e4500ef5f,0.597681214
912,2e1c5820172410f5d46f6a7d7af4e2ce104c1ad057cf9f71f3fa279c769ced50,0.597544945
3155,a433c054a32c9abc1e233b02f13ab4dd833248e1b6506a12b7dbc71ed29ae267,0.597385426
1195,3c2f934913ce86032b6586ea26ee1146b4a6323297e439991620016beb39c02f,0.597102619
4379,e5661be266fa4938ec9402358ed1ade0d9026c04d8fda4867eb379f9044f471a,0.596381101
1855,5dd58458e95afa0715415b4aa701a8ffccf9cfd1c17d72c00b083d3eeb7ef89d,0.596285876
1979,65a7fa2a263241d6d0059b12f798b2010c99106f02173e3f5cc4ef0be411aa5c,0.59604988
286,0e52b5454c2a07e1216f4154945e570e23d6edb4d7e9a9902b1b135370b3ee66,0.595822803
1610,50bc62cc6831d424d73dfe68989c7876b523e43b4e7d5d3afe7de05a596bdd80,0.5954977
1904,60f116deb0f12679b924d8d465b4c575c4795a7852cd35ee37cd2e3105fac8f7,0.595133266
2203,72645f41205d2adc8b56263ab1f4830c2e4167d4fd0998b0fb2f1a3c5f3f1b2c,0.594850044
2818,91a06a9b4e731442f143484d68ec091e528cf1297a804b2b0e791ae01bbed7f7,0.594669371
284,0e4c366ec86e9176ef714ac1ac7e241a9c092480f42aeea1db2d7f882add19a0,0.594665721
4863,ff0c87645e2e612f7b82430c60011816e1810a4525e450ce929064e1408d6e2e,0.594327518
2008,66d2439af7338d1adf5104f72f0e0c96e1df346687b2c7cb4361bda1419160e0,0.594199034
3116,a2477900f4fc4da62fd1880a4be8194544ea0a5a0ef1f0b6bcb211b8f5c5e42b,0.593931303
1040,34f6a8732687c16472e7bff207740da2316de93e1c48c2f1e49f1fd8c3bfe702,0.593805666
4187,db039c820c7c66b71170b6d1283e418a5932a1994d27b869941c77a328344e7f,0.593595985
3895,cbc8da2bf1e6bec7c758317ea395475e31e7ee633affa029d22189102abc74f9,0.592540744
754,25fe282ad311584c80bbb542367459841aa092220e28a0a5e2040826925a7882,0.592446389
2914,96dad7b67f0467de75e16329ab222b0ac6f96a4b47b237f25d87f680be75b943,0.59234968
1012,337227a19fc651968cf3eea6a305d2737a17b1ab273bd1d1106c902bc1b72cb9,0.59205119
2757,8e86cfc8f08a0fbaf1585c5852e61c7f2318e10bc389406782f86b8cf67add55,0.5913
1837,5cf1ec4e092e55c67e471f73141d82cbb66e34976da3657940301a18ac9c2bff,0.591071639
228,0b5515d37a0a9fc4d829e6a8f2e87904134f7306aaac9d4986fd7bb2f6defaa2,0.590861044
4276,dfa3faa1052c1366135df68098876b72382e215bc6957b4e38472be0e5529d5b,0.5907985
172,0876fc9cbbc3caf5a65547d8a1312328c77e0108caca897d3c1876cff581ec57,0.590407063
2447,7e5b7b98b02b3ba8947ff8b153742a06060f573d21ed7bf56aa4514ff2986b76,0.590211871
542,1c344b3201a00074f2ad30a0cc047985233e08468b005780d82db984f0e3bc23,0.589955677
829,2933204f8ec902212bdaa39c0d7c2757230b849c76913d0470d224fde208b106,0.589749417
4311,e157da7f57596f5fbe33351adc3a392ff28c05deb9cda78d57acd73496df7e1e,0.589404304
4337,e2ccb72374585822b98ec6f37f7b7e06438e6e07a358ecbab3d3d4ab1292072a,0.589345352
2477,7fc5b5d259b47adab9b8b36dddfd8eaec65941d112eef800282788149aad3702,0.589221308
4489,eb9f58b453e3807c77590563d6ce1c4d51d2e685f344eaa15878cacb3b4417d6,0.589178294
1197,3c4638b9b02a41741e3a3db99f2bcd5247a25268071a7b94fa204e4dde92db4f,0.589010902
1946,638504582cde42aa69b2f24b09af7345109a391523acbd4198bf5d6e77cba6f1,0.588648127
1083,37357b87e999b5921febc251788e627d24997ab14fb63fbd534edceb844ed727,0.588518778
4413,e71fdba1240239ad6d6f3a2f97acb7cf20048be0f802f91882b08fae915e2bb0,0.588488615
4242,dd40f9818e0aa6a3ea11374aac90b6ae1d5e8ae4977e336aa8295aea901cd34c,0.5879125
4535,ef299b05c7505c523c6ee76b688aef3d51dc777f24552f263bd5b042a65eeb80,0.587221047
13,00dfde7f4b45b5e702f747615653814a2c2d6795891ba949ec318513a94420be,0.586674
786,271efa94aa96a12474b98496a5a9d522c490bd983cc30171d29aa3b78aebb457,0.586576
814,287babf274686d9910f969362c5fc8480192556c0d126b21bef1b3c6f4842047,0.586296749
2888,9542d44f7cb15d2eeae1fceea23ccc909595c793df54d9311340bb5a4006fa63,0.586165625
4254,de0bb5fe8850b5a8920133168a5cb08a30e16cfb52a99e60064b7b616fc15c3b,0.586145399
339,106cb83757a8266cf9f8ef6a40f75c1f06ee9baf9c5563b196273b58304658f2,0.585752845
1380,4524ac31ea05e4140e585e91c7498aa36786dbc57fec6bf37e873d5406edd595,0.585553879
1317,418e3ec6952b2ab83d2364bb59cda9d050964c3b2d4254d49eed17e59c605bfd,0.585287128
4822,fd1ab7f73d331d5a8430bf5c00c7321aab02253102effb559287a8e9b0004438,0.585261782
3730,c2c9c0a45be1f8afefe774b9a73a0f3b38ee36573cae9f8dfb75c8114c5f2ccc,0.585055688
4182,da9b7bbf21b06626a4428e3dbe8ca9aa728e57b9250da564c6797a216ac38771,0.584736475
4862,fefbe75acd88d4028a3468cd39882017dc300667d82c56b371ff332047f98bd6,0.58470548
164,083e84b732319b212a5f14d44edd8b2b904e1472cadd4b9fea88724da4bd8c10,0.584425987
1790,5a8c7d30db6009b872fd45c84e2e9aea82fc21b704105b2b4fe6e2cffd629c23,0.584267309
3311,adc33f0c2eff08a34208408444cb4e84956846200234aa8420b3fea9fb705849,0.583787146
2200,7227beced5de37820dd11541accc9106e745e38b0549372909cae9284f7aa69e,0.583653014
2369,7a329ca75053e77daebd30c87a0d26897b09a249fa3a4425dc6baacfae204b72,0.583538741
72,03dc34ad6768cb85982c1d0a80426babcae00637031f293623fd536cb14abe19,0.582828
2792,903ab293f0039b4266146f673cf450d61abf156430eb7db50336eed61b50267f,0.582668714
4131,d7fc611cd1ae7488edcf69c01f4a1c5860840aba79f6e9ca8b93171348fe5184,0.582073405
1494,4a6ecfff00904de8ac23f7ed77565a64dcba09ca39fde6f9d249c2b451d90cbb,0.58187575
2734,8cfd3fc2948cd4e759e3ada2f46d8aff2c4304ae8d21835d098fbbd0adf9ac6d,0.581682844
1711,566f43bbe50e68a813ff817032780ae30ff66bcce1404548c854168e87955f55,0.581265818
1014,338436c36515d9b56ebe27ce9d77d30a2b54291dad93710e8f11a78e03e3c769,0.581184813
2865,9420d1485e7e3768dc692b6171970d02d20ede7166618ae9efe82ad4e9d8eab1,0.580966548
4011,d1a08472885da0afe6a39d31020d601f6e86a1cd49565c14504c3f00d5d7f2b1,0.580532389
2267,759d5b4f8b5bc635a4553db70a34e41b9742bef2a60b0c3efabc8f5d642e3e77,0.580292661
3113,a238c42ab960e39703bd4affcb252398145de7765fd0df400783b1bea43da37a,0.580064499
2992,9b5ec4be88bb672df87650b7333d34e2288160b3cddebec5e8f6d83692c424c7,0.579318922
295,0e9c13ba5e68d4a972856a3bf8df5e05842795868503a8e5ed6bcf8e4872f60c,0.579280579
3515,b8d6034eede983378ed12fe5c6dbe3557fb86f67515088504d869c603745f910,0.578541371
2539,831af6b05679e679914202ee61dded24dc4bf722cec02505f63ad172ea57e54b,0.578304982
3458,b5d71fff310f841f144e1a0cf7bc9da5dce3ffe0452d426dbf1ea86b7cc2b5d1,0.578010609
1063,36151221c78e1d5a4f383d1626b5f2b46a90d1612e84f047b2f7c3cf1955b8d7,0.577901138
4077,d4d94908debb8f58ee1b5b7b48e8181d16dae6b77dbfa973bc82cf1739a7c374,0.577748889
4420,e77e72bc3af2d332ff26a49ebd4570eee1e0f06b103036c202fcda04a109db18,0.577215843
519,1b3de2ac3c2b68ac59e66d63aed3bbb91299938f097f7a94ea55e17147610185,0.577200981
1933,629d36355033613a6303e18dd1652775bd0f006117ffa99d38d472f61a0245ec,0.577016185
3951,ceafde186cb64da675caba0d6d9a8c0f5d2008f9cc2093ddeb57eefe9ae9b15c,0.576613665
1755,58a3f08834609496db488cc1ed9459f20abb80babe4696c714b911e85dbcd771,0.576519241
4619,f38d3bd470e75bd277c2f3550cb4a2bd10ca86663594183fc1cb6e69b0b91e3b,0.576447795
2881,94e4ab3b22d328a5a60839d84f1c3c6e03ac4e4fbdb460162cf3cceadffd131b,0.576315892
3630,bd83f234f52368dc264b857cfa399648ddff5198dc1a80e4123930acaddb66e9,0.576096797
3344,af4117d9adaf44ffecd62701a43b7d0d344bfde320b6ac50b1ec96444b5bc832,0.575875
2968,9a799194a7748ed3e963142ec54041013faa5f878a43ae3c84c8c95583c2e3e8,0.575522467
2764,8eab70c043681d2c49f96754a6c44a40116ee5abfd62c3f99853d7421b4c4517,0.574739071
4861,fef98d6a79fdb4f8cbd2a7125563519588f4ef542ff865a03356aeb327c3beee,0.574416011
2842,92ec94637ee98e1eab9ea7c951230985c4d973edb72e77c9ea223f4ab46b6cc1,0.574183378
2866,942c1aaefd5439975486f63c138c8acdf364290465668e4ae72239908b186490,0.573449267
2616,86b84420efa764d4c1ef79edf2ef517b0a0edbade9814a28fc3f391359add4aa,0.573397138
4184,daa3263ad725540d9367b7738d93e4b26c1b775d06118f24a3b755efa28eee4e,0.5725
2955,997c3b9b93dcfd132dbaf5fa2e11202cc4b486769e185bc59d59072af023c56d,0.572469648
1054,35a9f1a625ce3e7b110608e4ab560e8c871fe959a7424ba530d6b4d7d1bb94a7,0.572325834
1046,3534a65ac89ddfd3f6bdc3c02fdb42db8aafd706ab62a35c1cc84bf568129757,0.572175941
3832,c8fcfb555e9f72ad118da5c6bb12491a9c3cd34c1b0267fe61f9560b63ec358a,0.572012491
4607,f2c6805667121c6d3da5f7921e9829dfae1f4337a0d423f3507b44b5284b80b0,0.571648052
1620,51396810fde8ef8888615447c09fd9185d6fd222f97ff359a20698c4f9b9086c,0.571515379
3459,b6065bb149df9c75fd059efc094c0a99d1880f6b49ae830ab7a9270034d8e42e,0.570798124
3020,9ccf01d85824a7d510dfb449c78921222359687fb567a38c0cd97a2a947520c8,0.570214965
3339,af231948a8419853634ac7c100400bcf4b02f39c4c5280af7dcb0966f0d61e3a,0.570195938
261,0d508192456c7874bcc1830d8a9dd66f04e5d2ca7c4a253a9c15ce69e42cf0ee,0.5700034
106,05e4caaa582bd5a4dfc0cd7ba9b2e9f87fc5612e6b4a2bf01030371c5f9af6c5,0.569990456
4666,f54a64f85c659119d459232bbc1d059fb1c8894c65ee80789c97f0e68c568ef5,0.569075699
2809,913317d23011a14b5fafceec0dee4f7e2c6f6f9295890b0a9de4fec242aba99e,0.568943013
1822,5c002e0ef5ab9cffbb01385e1005961e522df583cdc78e78f68a23d1479ad656,0.568545633
2996,9b870961ecfedd7974b17d4a86ab3a08a948155ec4478cf95cc38d396d7e4376,0.568545633
4636,f3f44ce909e47fc795b25ad0f05d0224e821756181c5e153ad85263a6036b742,0.568545633
2146,6e8272ca0a3dee9cc7842153ac28f37f4362dc230668365c693ca46e5bd9fd89,0.568513333
4733,f895418b60fe425960e5d8314ac14e40a15f7bdae0a6aa8f5b32c3c7d20b523a,0.568106369
802,27ec3f7f88cbdd6af25be4d2ae57de5480ab270010ec86106f5075eb79fbe4e6,0.56678336
1623,514662a65aef7b3451507c3a38fb9bc615033a1edea29d6eb934b8e5945d0f56,0.566707215
1978,65873b5fa6d7275e8bcb8d9685fcb4c84de9f5e5df045b52ee28745b091fe313,0.566374391
1055,35ae2d9e86185ba5b0b0010366876698c73c09ca78988e67d3fb8e23e6a96327,0.565998077
3246,a9fe86b9b0081a00477be3335f6f62a0fc5f0f3539229a02955b9d82c88f3e20,0.565649917
472,18a6fcb95842971a883fbea5f3a2130ec3e6e58f875d088abeac6809f6feac3c,0.565167444
188,098c7512f337344b9c3b04f0a5d1fa2cd5a0cafaa868c24a931f51c2700bfeae,0.564414276
2863,94096d3cc6b44e736fd845c9580e55dc4e104e5d9b60bacc47026642071341fe,0.563927436
2458,7ee01e10e3543fdfde2f7d3fe7fbf18a38e0f9ff3c3369e8779ce092f1c93af3,0.563507923
2555,840bc77d3ac5a664dfdbb49545f2c3f0bd01b9fc9c411c6da92c26196f9a8de8,0.563494673
1288,4021d86e325ecc0d22d0bdca0f14ad372617f9ef3df9636c7cf5c5ca406408ab,0.563418962
193,09c86a3e2f560e30ffd5a42f9fa051188ea429f216a7789e30d55cbb0ce8a0b2,0.563331467
579,1d6575d6d6e65dbbf0b31f677308f9fd8d3874cc2a91907081ce24118df745e5,0.563132941
22,015f1bca5a1362790e1c071a856512373cc4f9780a6e9a798da55a8154df86eb,0.563100155
2199,721573b3dac93e9f189cb418c6dd6e87d6b88f44d6dafd3ee8813130a9dc5806,0.5629375
3793,c6cea13a87f49a3f6e3e3a71907413f1e1836775499a2e958051ab55162dc35e,0.562880941
3072,a06e2626f44cb506cd003229357964c7d9cc44ee922ae1cc29ad97722b82e976,0.562542711
1364,443123e4effea6c521b82b1b0044baf9113981cc77b5fb3d7991ca11bdb6c9d6,0.56246808
4085,d5581b7e59ddb823c940ddc1665454f46d67c72efecc170c61ec5ba2d12fb64c,0.56100976
2582,855c50cdfd5f782d56d366cf6d90803cb4e5407f1c5481814d1b057c5f1bbdec,0.560744034
3242,a9ae6dbacf14c7e11bf3541d0b9325c53ea10040e702ff28b52c2161373b3f5c,0.560678017
567,1d049da5b24c8ef60f1a55b4c4a5f4d03d16dbe1ec9affb14c19b06ac19071b9,0.56046928
3496,b804bf05856e246386489c3ad95fc2c349bb22946824931301a977d883c77576,0.560169839
4405,e6b58ee3faafb922377a86796ff8d6b9ccec42308cba621a066ecf9e0225316e,0.560044401
1351,43c75b780c33130a02d527af1b8081616a6d7d5358a3e45ab6f7163d1788bd41,0.559929464
1961,64231ca5fe841063256d31ea04d3ab393b116454715e5f2dae4fbd2e8c3a2585,0.559860377
3884,cb4c89cf074428b72831ee7996ce23bcfcfb3de5a0647952cc8599c02a410b9e,0.559578393
1636,5209387278958abee1b1ae9e1bd1fbaa7079001880c213db4113ae463f7fa8b8,0.55925298
594,1e0de244770745c505e911cf10af1f141ccb79be8e2935cada44095c37c4b1d5,0.558812947
1223,3d484fd6ae71125e737e5bb939e66986f6de0592b4799c876d679e1a14ef2c62,0.558014603
4317,e1dcfd4ada46bb7fcb6fcdaecd2607cd2f9c723073e915eebce42f6921561a42,0.557852954
3269,ab3da0523c083ad5751becca945d4212bdcef2d24f4b627636ce2a1245ef1c61,0.557764934
4618,f38a29c06be3233198a38296eb17559b1f11ff1405978b3fe962630c1ddf8d38,0.55744631
3610,bcd955685de93f6d1189952c462ae5ab69e04826c3a5e77e5dfc25127f2ee26d,0.5566951
2944,98b630862cf9eba008f53e65a0e3544b1cf24d42de8d53d63531fa103182358c,0.556219217
1041,34f73438ff5c6726417c241e466a2b94660092ca5faefa0338b5600e32a47609,0.556160745
1418,46e9371208f03982e24736ede3b3c3fbada1b6b417a13e2858a4fc44ab53cde4,0.555838408
2611,869cd0d77a3657ab99b79215905f1ed90b36521ce7ed4260b6249632af68f028,0.555306952
1646,5269834404e6f70ec29763ff1473bcdb4ecd6b8bfcf998635881fee54352e270,0.554360941
4222,dc66ebcbca59e3546c13c6e4081dda89c0d397ac843d03c8ca2bd7f8e4fd6202,0.553643237
3572,baf7ad96d2b717850c8fa4031fb72f2900471f84114e4390dfe666af4b6b63be,0.553609365
1890,6057a22e3bae6a4fabcfccf01d1aac2c7f2dff603912c80e9475a6d217701d1f,0.553367146
4120,d7760f3b1fee947e0204e65f49974a129d03a1864c77caaf51fbfd2b28f60dfe,0.552692289
3273,ab81b72fa79e7552d70f033fc4c011db0b74e1ed618b353c27bf1021241327f6,0.5526775
1184,3b9f4788d0055066f8e2225e975bb89130bf71dc1ce015b342662b5242f2d18c,0.552502527
1832,5c6dd4ecc9085ea4b284904bcc67b7c9c82addca1a65e6c86ec8d84d0531dba2,0.552221792
620,1f26e20d8430cb077ee340e4c606bc8437d0cb4e66801c797f116c4ea93b3a58,0.552218033
908,2dc885fb384a68a6d940420a77af720df35d7b777123fb090876b0642e8b070f,0.551558089
77,0461b54d175d40da57079cecf4e18ced32cd3b63a3586dcfdc97f3742d67b269,0.551078313
4491,ebbc381f450d7a18978307acecbf20bbc7ac30be9e557ee5311357aaa225e705,0.55019042
708,23a8b3d72f66b57083a69f6adc71bf31a92c004d4cd5c51c54783a2df90bd40f,0.549757375
2529,828ba9c245e4d31ea42cdafd5b5fac8cba542628643c1fbbc801162d6b4ff848,0.549570033
3464,b62fda8d1aaaf9fd63af3d86b59cf68f889aa3d943abf71c7ba62eb297a9c8b0,0.5495578
3954,ced56c9967b1f32f425378c78c3fcb5ccea75148b71871a830e6b55bbb4ef947,0.548215563
4617,f3645ceb136251175c5307cb9032a3cb29e7eef1e3e5a590c5d426dae729675c,0.54803847
3321,ae407d881521dbba022a9926deb3e9c2142aa3719ca7f489114665ee94e7f57d,0.54776875
3789,c68686705e450069b6a8fda75946826d7aba70271f359da9a0763d6d190c4367,0.547422311
1924,6203a857bb0f6a272bf25a491fcf18301455dd3a18ce43554e14b74446c4f986,0.546983306
243,0bef3fe7bcc90de3b306fd6e59fbfb14f6e8c4229e1591b5675e4a6baa7a2245,0.546979843
2644,8847ed861ff97afa9cea992b1aa67086c5d65a154195726f85900335900fb618,0.546859936
4395,e64611b32d0b5faf85ac244acc43d375e9ee176e385bdc46820f9b86c77dc4e6,0.546173419
3958,cf03a29a92793ad1c8cd299816caba3a4ab2d107891db0cf31c6335754def0b2,0.546006186
2843,92f04ff168e2a4d355f00e26f86a6e8703bade9356f1bbb538a555bfd44aff4e,0.545512375
270,0dc6581dc1f79be7d742e8b210b002a773af0a44e1eee4ca9609d670bf67d2d4,0.5454256
3996,d0e5f4b64a67152dfbe4f7e02e4d8f3ed3fc97aaa9886c3613f44b8d6360e689,0.545404569
757,261c4ad9b400bb51465427a1f777756cc3e0288360a02aa2284880ba030d7f6a,0.545120096
902,2d5d7ff45b4c766efc703629aba3bc832b3374af239ec8832964608b03acc174,0.544910353
4466,ea4ef0dc2bf9b5f9d21ea0953a5ec7a37453d35548de78c967986620dd0f0973,0.544855634
4621,f3907a887ae414c74f57c25ab96842ef8845b14f72a175fb18e166ff6a3773c3,0.544692467
4797,fbd87c9ce16b80009f738efb1168ef7763d47f5338b8926c95b8198b8c5883cd,0.544586704
3768,c4a1252adb28653c65de45fd6cb6364381f638810d937944bff24881db56d0d1,0.544309522
1109,382fc31b35f0240af1c2ede9e1f24b293f56d228aeacedc2e26a9f8c39bebc92,0.544101312
776,26b41494874742ce741441ef129b27a528d2a2b68a0f847d21eb0e04cfe56654,0.54386714
4087,d5735b8174641ef13dbb0ffe461d0a0a86ee8034abd121fdf202469119ec479e,0.543645935
3943,ce3bf71beb3dbe743a579e737cd69d05dd760131ced1b018a753108f9b61aad2,0.543142958
2624,872055933130f6ec8d687efa33d912722abb9694fb08e1e36a9fb3a7eb2d2d2d,0.542874289
2915,96eb2cef8a44ab9c628010f68f2fb64195084e08ed2c922de0aff5842dd7b9f3,0.542265396
1271,3f55c9b53ad28f8453dba4fc1f4d52af69ac2418870d3ddcb52ee9641fabaff3,0.54226207
161,07f1601c6b3161baf78760133066f881beec3aafe44d26eeb4a6338819e2cac5,0.542258963
3675,bf8c511f6a97e86af964308f57495199acf4e55afe0063d97e7eca26f33a87c4,0.542038495
457,17308ad167435d6731d49bcdab718cea4a0e208f7333a7bf3d45ddd2b70bd91e,0.541916158
3010,9c35d2e9e5d7fd94aab71f9f883afd3691294e695b35e84c156fcc1587a66214,0.541666667
817,28c1fd60871a10cf4148a501241536c2535507a8986084e78f4fbc2612395df3,0.541320173
4275,df91cd263967d01a7cd0ac748a76fd8a26afb72f138258fdee0dae695cd8819e,0.541112017
2338,78ea565708ee6e3f898b24d54f6fb2f00a2ef1efd399c9d712c8df6569362fc9,0.540926389
3999,d1030eb3bf0fcc8f3caa1fa56c76ba28c2ea185c8f81d962dcb4cd52baec409e,0.540787841
1626,5157a728ff39911ceacccd7f8f07f9f16f97beb7bc0fd3a8862fcb368eafa4cd,0.540627237
2725,8ca01373eb1b5afbebb7817c61591cc912b7f72e30ba6e3252f3ca7feb07deae,0.540530963
3399,b2b9aec2476229740391fc2a5d365dbe1cacd748987d661c517063377b0e57cf,0.540077778
1236,3de6077fcbd2fe9a8985a4ff847cfdf334031f41ff9a66656c0ee5d35a57f5a2,0.539699907
1800,5aed21c551466b19ab4a1f439d0a77478f55a32a55d02148f6c0a28f1c76ef75,0.538387156
4423,e7b92089645e5682f86599c895e3f920602e59bc242f010375c56ed2077725fc,0.537158544
3518,b8f769b06668606dbe224acae22b18f402ba7534e5c8b263057c9ce13152ac9a,0.536912579
3628,bd7cedf7e73346321106e901857316940f9dc59d82e02f4728ed356a45e061fd,0.536387371
4505,ecd0f6e33e388a1f4b009738d1c7b562165012e70ef4cee6807a6bdf7791f75e,0.535996567
290,0e764fdac83a24ee1a7d29eacbf1d8b2202a242505b35f76b8cd6f7e1042dd55,0.535215656
1461,4914693e4613dfd19a28f7004d0bd0f8d0e447881013525cf5e4387f31aa9185,0.534164985
4158,d94fada2b8c4c3dd3a0c031589d18e6a920df2caabbb898328e963347ffe8262,0.533085444
1688,55002d21eafbeed0a6b0cc7c8fe0037a245bfa2f9e6a165efdc9afeaba1bc177,0.533023112
4602,f2939c313da041f90a060648174bb29097860b4519a4a85801f02b06e0dad13e,0.532884344
1476,49bfce4794ab87d9ee58be7c3ad7118be72cc1a330d27fb05376deff894ad6b5,0.532575494
2089,6b3ad4287999cc825a9bfb0a0626a3690ebb1e6cb04d29ca27143fa654e209c6,0.532172682
2162,6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,0.532119208
1702,5600e320add6fd9f6897a00791c010a5a22bb7874d79e574c18f760a99a6e4ec,0.532102214
2664,8956f9080f10dafd83b0a4bcc27e46397009c00f4ff2ba2b5515989eaa62abb3,0.531930922
2148,6ea7f799ab9937b423b40efcc105bf7f82ec7977c286e54e1befa64443f045ce,0.5317296
4688,f6a21d69862259fb78c9c4d5411e85ed05f4ff7de7aed5de5360be03b5206614,0.53123923
3960,cf15f8f9b6d3216e81e61a9b4b681afc14cbaf977cf684a4477234fbf8578c3f,0.531176217
610,1e9cdd05845ffef69b656dfbfc5cc751596bf0d1ddcd13b57999cd0d5719277e,0.531136712
4235,dd003b05afac8f20e9f4f43e725f4865f6a4dc549df851fb5c2aae9d9f77cb96,0.531134453
1465,49384b7a0413c6fec66578e968a5e5fc8a545de20fcef35b853abcdfa2a2641d,0.53015111
2726,8ca1eb7b0510c11491051c41d42508ed10d7d1bb42500e32fa2c3b5207ce89c7,0.530149905
1858,5dfa5a76b55e834ccad9ed05eb3a894e9fb3bc13c592ce8ff053ed33c74ffc1e,0.529508102
3106,a1f67ef508b84e98c43cfdb3a461c3107195496e2978dcc9530ccc4a71336a71,0.529256
