,cooler_id,door_opens,open_time,compressor,power,on_time,min_voltage,max_voltage,temperature,calday,warning,year,month,Target,Motive
1619,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,96.0,10.0,41.625,145.25,24.0,102.0,122.0,4.5583,2024-05-19,1,2024,5,0,temperature
1620,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,0.0,0.0,27.8723,102.5833,23.5,110.0,120.0,5.5468,2024-05-20,1,2024,5,0,temperature
1621,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,0.0,0.0,25.0417,95.3333,24.0,112.0,122.0,4.9312,2024-05-21,1,2024,5,0,temperature
1622,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,0.0,0.0,56.0,8.0833,1.0,116.0,120.0,4.35,2024-05-22,1,2024,5,0,temperature
1623,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,,0.0,,,24.0,,,,2024-09-26,1,2024,9,0,temperature
1624,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,0.0,0.0,14.9796,65.0833,24.0,120.0,128.0,5.0469,2024-11-12,1,2024,11,0,temperature
1625,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,62.0,6.0,23.75,89.0,24.0,114.0,128.0,4.1771,2024-11-13,1,2024,11,0,temperature
1626,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,67.0,6.0,25.0625,92.5833,24.0,114.0,128.0,4.3313,2024-11-14,1,2024,11,0,temperature
1627,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,78.0,6.0,26.6875,98.0,24.0,116.0,128.0,4.7958,2024-11-15,1,2024,11,0,temperature
1628,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,75.0,8.0,25.625,95.4167,24.0,114.0,128.0,4.6708,2024-11-16,1,2024,11,0,temperature
1629,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,59.0,3.0,21.0,79.3333,24.0,112.0,128.0,4.3604,2024-11-17,1,2024,11,0,temperature
1630,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,0.0,0.0,10.4792,47.6667,24.0,118.0,128.0,5.7625,2024-11-18,1,2024,11,0,temperature
1631,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,0.0,0.0,11.5833,52.3333,24.0,120.0,128.0,5.4938,2024-11-19,1,2024,11,0,temperature
1632,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,39.0,2.0,19.6458,77.0,24.0,114.0,128.0,4.4562,2024-11-20,1,2024,11,0,temperature
1633,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,44.0,4.0,21.5833,81.0833,24.0,114.0,128.0,4.7021,2024-11-21,1,2024,11,0,temperature
1634,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,52.0,3.0,18.3333,70.0833,24.0,114.0,128.0,4.55,2024-11-22,1,2024,11,0,temperature
1635,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,53.0,3.0,17.7083,69.3333,24.0,114.0,128.0,3.9708,2024-11-23,1,2024,11,0,temperature
1636,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,67.0,5.0,25.2917,91.5,24.0,112.0,128.0,4.3021,2024-11-24,1,2024,11,0,temperature
1637,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,3.0,0.0,15.25,62.6667,24.0,120.0,126.0,5.4042,2024-11-25,1,2024,11,0,temperature
1638,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,0.0,0.0,14.9149,60.5,23.5,2.0,130.0,5.5489,2024-11-26,1,2024,11,0,temperature
1639,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,20.0,0.0,21.7917,81.5,24.0,112.0,128.0,4.2,2024-11-27,1,2024,11,0,temperature
1640,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,62.0,6.0,22.7083,81.5,24.0,112.0,128.0,4.8771,2024-11-28,1,2024,11,0,temperature
1641,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,45.0,3.0,24.5833,85.5833,24.0,114.0,126.0,4.5708,2024-11-29,1,2024,11,0,temperature
1642,c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,61.0,7.0,22.7917,79.4167,24.0,112.0,128.0,4.4896,2024-11-30,1,2024,11,0,temperature
1643,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,59.0,9.0,45.0204,148.6667,24.0,118.0,130.0,4.902,2024-05-09,1,2024,5,0,temperature
1644,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,28.0,5.0,42.375,67.75,12.0,118.0,130.0,5.3708,2024-05-10,1,2024,5,0,temperature
1645,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,0.0,0.0,26.5,3.75,1.0,124.0,128.0,3.85,2024-05-11,1,2024,5,0,temperature
1646,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,55.0,8.0,46.2292,152.0,24.0,120.0,130.0,5.5604,2024-05-12,1,2024,5,0,temperature
1647,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,63.0,9.0,39.0625,125.75,24.0,116.0,130.0,5.075,2024-05-13,1,2024,5,0,temperature
1648,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,35.0,4.0,33.3542,108.4167,24.0,120.0,130.0,4.8187,2024-05-14,1,2024,5,0,temperature
1649,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,43.0,7.0,37.1875,120.5833,24.0,118.0,130.0,4.7125,2024-05-15,1,2024,5,0,temperature
1650,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,41.0,5.0,36.9167,118.8333,24.0,118.0,128.0,4.8229,2024-05-16,1,2024,5,0,temperature
1651,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,2.0,0.0,14.4615,13.9167,6.5,124.0,130.0,5.3538,2024-05-17,1,2024,5,0,temperature
1652,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,30.0,1.0,33.0833,108.5,24.0,118.0,130.0,4.8437,2024-05-18,1,2024,5,0,temperature
1653,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,57.0,4.0,38.7083,126.5833,24.0,120.0,128.0,4.7979,2024-05-19,1,2024,5,0,temperature
1654,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,32.0,5.0,37.0208,119.5833,24.0,116.0,128.0,4.8917,2024-05-20,1,2024,5,0,temperature
1655,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,44.0,3.0,35.5625,116.1667,24.0,114.0,130.0,4.8708,2024-05-21,1,2024,5,0,temperature
1656,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,52.0,6.0,36.125,117.9167,24.0,118.0,130.0,4.9625,2024-05-22,1,2024,5,0,temperature
1657,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,62.0,6.0,44.0,142.1667,24.0,118.0,130.0,4.9354,2024-05-23,1,2024,5,0,temperature
1658,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,40.0,4.0,40.0625,129.5,24.0,118.0,130.0,4.8958,2024-05-24,1,2024,5,0,temperature
1659,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,62.0,5.0,44.6458,146.25,24.0,118.0,130.0,5.1542,2024-05-25,1,2024,5,0,temperature
1660,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,49.0,3.0,43.1563,93.75,16.0,120.0,128.0,5.3188,2024-05-26,1,2024,5,0,temperature
1661,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,,0.0,,,24.0,,,,2024-05-26,1,2024,5,0,temperature
1662,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,55.0,1.0,53.4483,104.75,14.5,118.0,128.0,4.5138,2024-05-27,1,2024,5,0,temperature
1663,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,49.0,3.0,35.1064,112.9167,23.5,116.0,130.0,5.1447,2024-05-28,1,2024,5,0,temperature
1664,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,55.0,7.0,40.0625,131.4167,24.0,116.0,130.0,5.3083,2024-05-29,1,2024,5,0,temperature
1665,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,54.0,5.0,38.0417,123.8333,24.0,118.0,130.0,4.6354,2024-05-30,1,2024,5,0,temperature
1666,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,69.0,4.0,38.4583,125.0,24.0,118.0,130.0,4.9229,2024-05-31,1,2024,5,0,temperature
1667,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,118.0,10.0,47.0625,153.9167,24.0,118.0,130.0,5.0625,2024-06-01,1,2024,6,0,temperature
1668,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,101.0,10.0,44.5625,147.5833,24.0,120.0,130.0,5.5313,2024-06-02,1,2024,6,0,temperature
1669,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,93.0,12.0,51.7708,170.8333,24.0,120.0,130.0,5.8896,2024-06-03,1,2024,6,0,temperature
1670,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,57.0,7.0,37.5,123.4167,24.0,120.0,130.0,5.275,2024-06-04,1,2024,6,0,temperature
1671,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,60.0,9.0,45.5417,148.6667,24.0,118.0,130.0,5.4542,2024-06-05,1,2024,6,0,temperature
1672,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,33.0,3.0,42.2708,137.0,24.0,118.0,130.0,5.0354,2024-06-06,1,2024,6,0,temperature
1673,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,39.0,2.0,35.0417,114.0833,24.0,118.0,130.0,4.9729,2024-06-07,1,2024,6,0,temperature
1674,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,56.0,6.0,35.4583,116.6667,24.0,120.0,130.0,5.2125,2024-06-08,1,2024,6,0,temperature
1675,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,31.0,5.0,26.1224,88.3333,24.0,122.0,130.0,4.6714,2024-10-27,1,2024,10,0,temperature
1676,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,43.0,4.0,28.3333,93.0,24.0,124.0,132.0,4.8188,2024-10-28,1,2024,10,0,temperature
1677,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,43.0,8.0,32.4043,103.3333,23.5,124.0,132.0,4.6532,2024-10-29,1,2024,10,0,temperature
1678,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,52.0,3.0,24.9583,82.75,24.0,124.0,130.0,4.8562,2024-10-30,1,2024,10,0,temperature
1679,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,55.0,6.0,28.7292,94.5833,24.0,124.0,132.0,4.9625,2024-10-31,1,2024,10,0,temperature
1680,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,37.0,8.0,28.75,94.5,24.0,124.0,132.0,5.2438,2024-11-01,1,2024,11,0,temperature
1681,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,18.0,1.0,26.3478,41.75,11.5,124.0,130.0,4.8609,2024-11-02,1,2024,11,0,temperature
1682,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,38.0,6.0,94.5263,221.4167,19.0,122.0,130.0,16.6184,2024-11-03,1,2024,11,1,temperature
1683,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,48.0,3.0,95.4583,263.3333,24.0,122.0,130.0,20.0625,2024-11-04,1,2024,11,1,temperature
1684,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,29.0,0.0,100.0,274.0,24.0,124.0,130.0,21.0417,2024-11-05,1,2024,11,1,temperature
1685,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,29.0,8.0,60.5417,185.25,24.0,124.0,130.0,10.0292,2024-11-06,1,2024,11,1,temperature
1686,cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,0.0,0.0,0.0,0.4167,0.5,128.0,130.0,6.0,2024-11-07,1,2024,11,1,temperature
1687,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,11.0,5.0,24.5455,20.75,11.0,110.0,126.0,4.6227,2023-03-21,1,2023,3,0,temperature
1688,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-03-22,1,2023,3,0,temperature
1689,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-03-28,1,2023,3,0,temperature
1690,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-04-03,1,2023,4,0,temperature
1691,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-04-14,1,2023,4,0,temperature
1692,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-04-19,1,2023,4,0,temperature
1693,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-04-21,1,2023,4,0,temperature
1694,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-04-24,1,2023,4,0,temperature
1695,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-04-28,1,2023,4,0,temperature
1696,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-05-02,1,2023,5,0,temperature
1697,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-05-03,1,2023,5,0,temperature
1698,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-05-08,1,2023,5,0,temperature
1699,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-05-15,1,2023,5,0,temperature
1700,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,,,,24.0,,,,2023-05-18,1,2023,5,0,temperature
1701,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-05-22,1,2023,5,0,temperature
1702,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-05-26,1,2023,5,0,temperature
1703,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-06-02,1,2023,6,0,temperature
1704,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-06-08,1,2023,6,0,temperature
1705,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-06-09,1,2023,6,0,temperature
1706,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-06-12,1,2023,6,0,temperature
1707,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-06-15,1,2023,6,0,temperature
1708,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-06-19,1,2023,6,0,temperature
1709,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-06-21,1,2023,6,0,temperature
1710,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-06-23,1,2023,6,0,temperature
1711,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-06-28,1,2023,6,0,temperature
1712,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-06-30,1,2023,6,0,temperature
1713,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-07-03,1,2023,7,0,temperature
1714,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-07-05,1,2023,7,0,temperature
1715,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-07-12,1,2023,7,0,temperature
1716,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-07-14,1,2023,7,0,temperature
1717,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-07-27,1,2023,7,0,temperature
1718,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-08-02,1,2023,8,0,temperature
1719,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-08-04,1,2023,8,0,temperature
1720,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,2023-08-14,1,2023,8,0,temperature
1721,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,8.0,0.0,53.5,41.0833,11.0,104.0,120.0,5.8591,2023-09-22,1,2023,9,0,temperature
1722,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,9.0,0.0,85.6383,89.0833,23.5,96.0,122.0,17.3426,2023-09-23,1,2023,9,1,temperature
1723,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,1.0,0.0,100.0,86.0833,24.0,96.0,122.0,32.3438,2023-09-24,1,2023,9,1,temperature
1724,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,0.0,0.0,32.7917,27.5,24.0,100.0,122.0,30.5417,2023-09-25,1,2023,9,1,temperature
1725,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,0.0,0.0,0.0,0.0,24.0,98.0,122.0,28.2083,2023-09-26,1,2023,9,1,temperature
1726,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,0.0,0.0,0.0,0.0,24.0,102.0,122.0,28.6667,2023-09-27,1,2023,9,1,temperature
1727,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,0.0,0.0,0.0,0.0,24.0,100.0,122.0,27.6042,2023-09-28,1,2023,9,1,temperature
1728,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,0.0,0.0,0.0,0.0,24.0,96.0,122.0,27.5938,2023-09-29,1,2023,9,1,temperature
1729,cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,0.0,0.0,0.0,0.0,24.0,96.0,122.0,26.9271,2023-09-30,1,2023,9,1,temperature
1730,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,0.0,0.0,18.9796,66.75,24.0,122.0,130.0,3.2816,2023-02-12,1,2023,2,0,temperature
1731,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,48.0,8.0,29.9184,95.9167,24.0,114.0,130.0,2.7306,2023-02-13,1,2023,2,0,temperature
1732,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,42.0,6.0,30.44,98.9167,24.0,116.0,128.0,2.488,2023-02-14,1,2023,2,0,temperature
1733,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,56.0,19.0,33.1429,100.25,24.0,114.0,130.0,2.4796,2023-02-15,1,2023,2,0,temperature
1734,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,53.0,2.0,27.9184,91.1667,24.0,114.0,130.0,2.1224,2023-02-16,1,2023,2,0,temperature
1735,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,53.0,2.0,27.3265,90.0833,24.0,114.0,130.0,2.1694,2023-02-17,1,2023,2,0,temperature
1736,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,77.0,12.0,38.9184,118.25,24.0,116.0,128.0,2.4449,2023-02-18,1,2023,2,0,temperature
1737,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,0.0,0.0,23.4082,76.75,24.0,122.0,130.0,3.6633,2023-02-19,1,2023,2,0,temperature
1738,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,61.0,5.0,37.0816,115.6667,24.0,116.0,128.0,2.8082,2023-02-20,1,2023,2,0,temperature
1739,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,54.0,5.0,36.7551,115.9167,24.0,116.0,128.0,2.5776,2023-02-21,1,2023,2,0,temperature
1740,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,54.0,3.0,34.3673,110.0,24.0,116.0,128.0,2.1449,2023-02-22,1,2023,2,0,temperature
1741,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,60.0,2.0,29.5714,98.75,24.0,116.0,128.0,2.4122,2023-02-23,1,2023,2,0,temperature
1742,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,77.0,6.0,34.6939,110.5833,24.0,114.0,130.0,2.6286,2023-02-24,1,2023,2,0,temperature
1743,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,100.0,16.0,43.0,131.5833,24.0,114.0,128.0,3.8388,2023-02-25,1,2023,2,0,temperature
1744,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,0.0,0.0,22.4286,76.8333,24.0,122.0,130.0,5.3061,2023-02-26,1,2023,2,0,temperature
1745,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,65.0,6.0,32.9388,103.5833,24.0,114.0,128.0,2.9694,2023-02-27,1,2023,2,0,temperature
1746,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,67.0,9.0,35.32,114.0,24.0,116.0,128.0,3.006,2023-02-28,1,2023,2,0,temperature
1747,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,68.0,5.0,36.0,116.0833,24.0,114.0,128.0,2.992,2023-03-01,1,2023,3,0,temperature
1748,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,50.0,3.0,33.102,106.0,24.0,114.0,130.0,2.5388,2023-03-02,1,2023,3,0,temperature
1749,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,91.0,12.0,33.7755,106.5833,24.0,114.0,128.0,3.1367,2023-03-03,1,2023,3,0,temperature
1750,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,85.0,14.0,44.5714,134.4167,24.0,116.0,128.0,3.151,2023-03-04,1,2023,3,0,temperature
1751,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,0.0,0.0,22.7708,76.9167,24.0,124.0,130.0,3.8292,2023-03-05,1,2023,3,0,temperature
1752,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,75.0,4.0,34.5714,111.6667,24.0,114.0,130.0,3.1796,2023-03-06,1,2023,3,0,temperature
1753,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,67.0,5.0,39.9792,122.5,24.0,116.0,128.0,3.1208,2023-03-07,1,2023,3,0,temperature
1754,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,78.0,8.0,39.8125,120.8333,24.0,114.0,126.0,3.3292,2023-03-08,1,2023,3,0,temperature
1755,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,77.0,6.0,48.7083,146.75,24.0,116.0,126.0,2.9562,2023-03-09,1,2023,3,0,temperature
1756,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,91.0,11.0,40.8542,125.9167,24.0,114.0,128.0,3.4729,2023-03-10,1,2023,3,0,temperature
1757,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,90.0,41.0,42.6458,129.25,24.0,116.0,126.0,4.8979,2023-03-11,1,2023,3,0,temperature
1758,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,0.0,0.0,27.1522,85.8333,23.0,122.0,128.0,5.4435,2023-03-12,1,2023,3,0,temperature
1759,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,69.0,12.0,39.0625,120.3333,24.0,116.0,128.0,4.1854,2023-03-13,1,2023,3,0,temperature
1760,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,78.0,5.0,38.5833,118.4167,24.0,112.0,126.0,3.3333,2023-03-14,1,2023,3,0,temperature
1761,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,72.0,6.0,40.75,123.9167,24.0,114.0,126.0,2.9938,2023-03-15,1,2023,3,0,temperature
1762,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,81.0,10.0,44.2857,141.8333,24.0,112.0,126.0,2.9327,2023-09-19,1,2023,9,0,temperature
1763,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,63.0,19.0,52.9556,152.0,22.5,112.0,126.0,3.0933,2023-09-20,1,2023,9,0,temperature
1764,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,65.0,6.0,42.875,139.5833,24.0,120.0,128.0,2.8354,2023-11-13,1,2023,11,0,temperature
1765,dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,81.0,5.0,40.9412,88.3333,17.0,120.0,130.0,2.1088,2023-11-28,1,2023,11,0,temperature
