cooler_id,door_opens,open_time,compressor,power,on_time,min_voltage,max_voltage,temperature,calday,warning,year,month,Target,Motive
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,12.0,2.0,54.6042,82.6667,24.0,118.0,126.0,8.1271,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,14.0,0.0,55.5,81.75,24.0,114.0,126.0,7.475,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,3.0,0.0,23.8125,40.25,24.0,114.0,124.0,6.1021,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,9.0,0.0,28.2708,47.0833,24.0,116.0,126.0,6.4188,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,8.0,0.0,27.375,47.0,24.0,116.0,124.0,5.8833,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,10.0,10.0,29.2708,50.0833,24.0,112.0,124.0,5.575,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,2.0,10.0,26.8542,44.0833,24.0,118.0,124.0,7.0458,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,13.0,22.0,32.1458,53.25,24.0,120.0,126.0,5.9125,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,17.0,4.0,25.1042,44.0,24.0,116.0,126.0,5.4688,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,9.0,1.0,30.3958,51.75,24.0,116.0,126.0,5.6813,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,7.0,0.0,25.8542,44.75,24.0,118.0,124.0,5.9833,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,6.0,0.0,25.7083,45.0,24.0,116.0,124.0,5.7938,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,3.0,0.0,23.3333,40.9167,24.0,116.0,124.0,6.4729,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,15.0,7.0,32.6667,55.6667,24.0,118.0,138.0,4.9917,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,7.0,0.0,27.0,48.5833,24.0,120.0,126.0,5.2918,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,22.0,6.0,31.6875,52.9167,24.0,116.0,126.0,5.4083,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,17.0,0.0,26.0833,46.5833,24.0,116.0,124.0,5.0146,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,7.0,1.0,26.0408,45.9167,24.0,116.0,124.0,5.7959,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,23.0,2.0,26.5417,44.9167,24.0,116.0,124.0,5.9208,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,17.0,1.0,25.0208,43.9167,24.0,116.0,124.0,5.5563,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,18.0,2.0,30.375,51.8333,24.0,112.0,124.0,5.1438,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,13.0,1.0,25.375,44.3333,24.0,118.0,126.0,5.6875,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,13.0,0.0,40.3542,64.5833,24.0,116.0,124.0,5.9646,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,9.0,2.0,31.6875,52.6667,24.0,116.0,124.0,5.1625,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,13.0,1.0,31.0625,51.8333,24.0,116.0,124.0,5.3438,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,13.0,0.0,34.4167,54.5833,24.0,118.0,124.0,6.2208,,1,2025,1,0,compressor
452761b13d1a97635372b33e09ea2a8008a486fe79a36027a22368c6fdb9a764,6.0,0.0,26.1042,43.75,24.0,116.0,124.0,5.3833,,1,2025,1,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,207.0,19.0,45.6667,250.9167,24.0,120.0,130.0,5.5021,,1,2023,9,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,234.0,20.0,45.3125,241.3333,24.0,118.0,128.0,6.1229,,1,2023,9,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,8.0,3.0,28.1875,165.9167,24.0,122.0,128.0,6.8021,,1,2023,10,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,161.0,37.0,47.4792,256.25,24.0,120.0,128.0,6.4875,,1,2023,10,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,177.0,41.0,43.25,230.9167,24.0,120.0,130.0,5.6187,,1,2023,10,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,131.0,5.0,25.449,155.75,24.0,124.0,132.0,5.602,,1,2023,11,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,163.0,27.0,33.4167,186.6667,24.0,124.0,132.0,5.7458,,1,2023,11,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,20.0,0.0,31.0556,66.25,9.0,124.0,132.0,5.8944,,1,2023,11,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,128.0,7.0,34.9792,206.9167,24.0,124.0,132.0,5.4875,,1,2024,5,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,128.0,7.0,34.9792,206.9167,24.0,124.0,132.0,5.4875,,1,2024,5,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,90.0,8.0,35.8333,211.8333,24.0,122.0,132.0,5.5333,,1,2024,5,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,90.0,8.0,35.8333,211.8333,24.0,122.0,132.0,5.5333,,1,2024,5,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,169.0,12.0,52.56,151.6667,12.5,122.0,132.0,4.96,,1,2024,5,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,169.0,12.0,52.56,151.6667,12.5,122.0,132.0,4.96,,1,2024,5,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,,0.0,,,24.0,,,,,1,2024,6,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,124.0,7.0,38.3958,230.25,24.0,124.0,132.0,5.675,,1,2024,7,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,94.0,2.0,33.6667,190.6458,22.5,62.0,132.0,5.4956,,1,2024,8,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,130.0,35.0,54.9412,330.2708,24.0,62.0,132.0,6.8608,,1,2024,8,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,343.0,30.0,50.449,291.9167,24.0,61.0,132.0,5.3918,,1,2024,8,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,0.0,0.0,31.0816,192.5,24.0,62.0,132.0,6.4449,,1,2024,8,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,129.0,27.0,40.3265,245.2917,24.0,61.0,132.0,6.1837,,1,2024,8,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,108.0,2.0,35.6531,216.9792,24.0,61.0,130.0,5.3571,,1,2024,8,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,96.0,24.0,50.5,304.2083,24.0,62.0,132.0,6.458,,1,2024,8,0,compressor
452ed7a51bdcbe251c3edfab80760a5ebefe1c5501fcd6fb082c5fe2f0189aa6,98.0,4.0,37.2083,222.75,24.0,122.0,130.0,5.1354,,1,2024,8,0,compressor
4735491effbfa73cad3ee0139c974b8eacc154886d91249233b5f814dde0b49f,50.0,0.0,24.9583,54.5,24.0,118.0,138.0,5.2917,,1,2023,1,0,compressor
4735491effbfa73cad3ee0139c974b8eacc154886d91249233b5f814dde0b49f,61.0,1.0,27.2083,58.0833,24.0,120.0,138.0,5.6167,,1,2023,1,0,compressor
4735491effbfa73cad3ee0139c974b8eacc154886d91249233b5f814dde0b49f,32.0,1.0,25.5957,53.75,23.5,122.0,140.0,6.1191,,1,2023,1,0,compressor
4735491effbfa73cad3ee0139c974b8eacc154886d91249233b5f814dde0b49f,34.0,1.0,38.9167,80.5,24.0,118.0,136.0,5.925,,1,2023,8,0,compressor
4735491effbfa73cad3ee0139c974b8eacc154886d91249233b5f814dde0b49f,0.0,0.0,33.3958,71.0833,24.0,122.0,138.0,7.1187,,1,2023,8,0,compressor
4735491effbfa73cad3ee0139c974b8eacc154886d91249233b5f814dde0b49f,87.0,14.0,43.5833,90.5,24.0,120.0,136.0,5.3896,,1,2023,8,0,compressor
4735491effbfa73cad3ee0139c974b8eacc154886d91249233b5f814dde0b49f,85.0,16.0,25.2979,46.0,23.5,118.0,138.0,5.1213,,1,2023,10,0,compressor
4735491effbfa73cad3ee0139c974b8eacc154886d91249233b5f814dde0b49f,,0.0,,,24.0,,,,,1,2023,10,0,compressor
4735491effbfa73cad3ee0139c974b8eacc154886d91249233b5f814dde0b49f,91.0,14.0,34.1042,65.9167,24.0,110.0,136.0,5.0583,,1,2023,10,0,compressor
4735491effbfa73cad3ee0139c974b8eacc154886d91249233b5f814dde0b49f,84.0,13.0,34.9583,67.1667,24.0,118.0,136.0,5.0792,,1,2023,10,0,compressor
4735491effbfa73cad3ee0139c974b8eacc154886d91249233b5f814dde0b49f,59.0,7.0,19.8333,38.3333,24.0,116.0,136.0,4.9792,,1,2023,11,0,compressor
4735491effbfa73cad3ee0139c974b8eacc154886d91249233b5f814dde0b49f,17.0,1.0,15.6786,17.75,14.0,118.0,136.0,5.2571,,1,2023,11,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,,,,24.0,,,,,1,2023,5,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,,,,24.0,,,,,1,2023,5,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,,,,24.0,,,,,1,2023,5,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,,,,24.0,,,,,1,2023,5,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,0.0,,,24.0,,,,,1,2023,5,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,,,,24.0,,,,,1,2023,5,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,0.0,,,24.0,,,,,1,2023,5,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,0.0,,,24.0,,,,,1,2023,6,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,0.0,,,24.0,,,,,1,2023,6,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,,,,24.0,,,,,1,2023,6,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,0.0,,,24.0,,,,,1,2023,6,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,,,,24.0,,,,,1,2023,6,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,,,,24.0,,,,,1,2023,6,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,,,,24.0,,,,,1,2023,7,0,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,32.0,5.0,93.8261,142.9167,11.5,108.0,122.0,10.9348,,1,2023,7,1,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,0.0,0.0,94.1915,282.75,23.5,112.0,124.0,9.5319,,1,2023,7,1,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,0.0,0.0,93.9792,293.1667,24.0,110.0,122.0,10.3771,,1,2023,7,1,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,0.0,0.0,89.963,155.0,13.5,112.0,122.0,9.8778,,1,2023,7,1,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,0.0,,,24.0,,,,,1,2023,10,1,compressor
483fe5b436f370171a15a80520839049bd7c4b8416c28ef6e08c6eb1af0a6ca3,,0.0,,,24.0,,,,,1,2023,10,1,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,115.0,7.0,46.7292,209.0,24.0,114.0,130.0,3.95,,1,2023,10,0,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,89.0,7.0,41.0833,182.6667,24.0,112.0,130.0,4.1208,,1,2023,10,0,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,64.0,5.0,28.0,127.6667,24.0,114.0,130.0,2.6438,,1,2023,12,0,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,80.0,10.0,29.5833,132.75,24.0,112.0,128.0,2.7771,,1,2023,12,0,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,81.0,7.0,32.5208,150.9167,24.0,112.0,130.0,2.8083,,1,2023,12,0,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,79.0,9.0,37.6042,167.5,24.0,114.0,130.0,2.4625,,1,2023,12,0,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,83.0,8.0,29.7292,130.6667,24.0,116.0,130.0,2.3063,,1,2023,12,0,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,73.0,5.0,23.125,104.3333,24.0,114.0,130.0,2.2313,,1,2023,12,0,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,60.0,5.0,30.9792,140.75,24.0,110.0,130.0,2.7104,,1,2024,1,0,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,80.0,7.0,43.3542,198.6667,24.0,110.0,130.0,3.0854,,1,2024,1,0,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,104.0,12.0,73.0,364.0,24.0,106.0,126.0,6.0958,,1,2024,5,0,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,104.0,9.0,81.5417,404.25,24.0,108.0,128.0,5.0604,,1,2024,5,0,compressor
4904fb0a5242543cc1568baac25a6f977cc910a1260175deab057b3a0ad3366b,20.0,3.0,46.36,113.0,12.5,110.0,128.0,5.632,,1,2024,5,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,39.0,3.0,48.3673,278.9167,24.0,92.0,124.0,4.3327,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,31.0,1.0,43.6531,254.3333,24.0,98.0,124.0,4.1898,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,42.0,2.0,49.4898,288.5833,24.0,96.0,126.0,4.2735,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,46.0,0.0,42.2245,248.25,24.0,100.0,124.0,4.4122,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,28.0,0.0,42.0408,247.8333,24.0,98.0,124.0,4.7837,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,47.0,13.0,62.9167,337.5,24.0,100.0,124.0,5.2208,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,18.0,0.0,42.3958,241.75,24.0,100.0,124.0,4.5,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,36.0,11.0,41.5417,233.75,24.0,92.0,126.0,4.4687,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,31.0,6.0,40.6122,236.8333,24.0,98.0,124.0,4.9837,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,33.0,8.0,48.7551,281.9167,24.0,98.0,124.0,4.2653,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,13.0,0.0,46.4898,267.9167,24.0,92.0,124.0,4.649,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,51.0,5.0,53.2857,301.5833,24.0,104.0,124.0,4.1143,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,23.0,0.0,37.449,221.75,24.0,96.0,124.0,4.3878,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,33.0,1.0,47.6939,277.4167,24.0,96.0,124.0,4.3755,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,43.0,6.0,55.1224,303.0833,24.0,92.0,124.0,4.6551,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,27.0,4.0,53.9388,302.0833,24.0,90.0,124.0,4.3796,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,31.0,14.0,48.5306,282.25,24.0,104.0,124.0,4.4592,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,35.0,3.0,67.1667,350.9167,24.0,102.0,124.0,6.2396,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,40.0,2.0,66.1224,356.9167,24.0,90.0,124.0,4.2469,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,48.0,4.0,55.7143,311.5833,24.0,96.0,124.0,4.2531,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,34.0,2.0,50.6875,269.0833,24.0,96.0,124.0,4.5271,,1,2023,10,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,45.0,3.0,46.0208,260.6667,24.0,92.0,124.0,4.3333,,1,2023,11,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,36.0,0.0,45.6667,259.75,24.0,96.0,124.0,4.1771,,1,2023,11,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,29.0,0.0,37.4792,213.1667,24.0,104.0,126.0,4.2208,,1,2023,12,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,28.0,9.0,37.4375,215.0833,24.0,96.0,124.0,4.4854,,1,2023,12,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,22.0,6.0,41.1458,231.9167,24.0,98.0,124.0,4.5167,,1,2024,1,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,,0.0,,,24.0,,,,,1,2024,6,0,compressor
4f786679cbc51d19bbe4f31af596bba232d13156b764690aaa5941b52f781948,,0.0,,,24.0,,,,,1,2024,6,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,85.0,6.0,39.6042,136.75,24.0,120.0,126.0,4.5792,,1,2023,12,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,78.0,5.0,46.8125,161.0833,24.0,118.0,126.0,5.8333,,1,2023,12,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,41.0,2.0,41.1458,141.3333,24.0,118.0,126.0,4.6333,,1,2023,12,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,61.0,12.0,37.9792,131.75,24.0,118.0,128.0,5.0646,,1,2023,12,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,77.0,14.0,42.2917,143.4167,24.0,118.0,128.0,5.2792,,1,2023,12,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,77.0,14.0,44.4167,149.6667,24.0,120.0,126.0,4.9917,,1,2023,12,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,71.0,3.0,39.7083,135.4167,24.0,120.0,128.0,4.7312,,1,2023,12,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,40.0,9.0,43.5385,77.6667,13.0,118.0,126.0,6.2308,,1,2023,12,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,91.0,19.0,74.4375,278.1667,24.0,112.0,124.0,7.2729,,1,2024,6,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,25.0,3.0,56.1379,126.5833,14.5,112.0,122.0,6.7069,,1,2024,6,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,102.0,22.0,66.7708,244.1667,24.0,116.0,126.0,6.45,,1,2024,8,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,62.0,17.0,67.2917,243.1667,24.0,116.0,126.0,6.1521,,1,2024,8,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,33.0,11.0,55.8667,122.9167,15.0,116.0,126.0,5.1033,,1,2024,8,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,66.0,16.0,70.3125,251.1667,24.0,116.0,126.0,5.1083,,1,2024,8,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,62.0,13.0,67.0612,250.1667,24.0,116.0,126.0,5.6776,,1,2024,8,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,22.0,3.0,50.6774,121.0,15.5,116.0,124.0,6.229,,1,2024,8,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,80.0,13.0,66.5208,238.1667,24.0,116.0,126.0,6.4083,,1,2024,9,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,84.0,10.0,63.625,225.6667,24.0,114.0,124.0,5.9542,,1,2024,9,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,66.0,6.0,53.5806,125.9167,15.5,116.0,124.0,7.3645,,1,2024,9,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,58.0,3.0,73.0204,269.25,24.0,112.0,122.0,5.4347,,1,2024,9,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,119.0,27.0,71.0204,268.6667,24.0,106.0,126.0,6.2571,,1,2024,9,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,104.0,15.0,74.9375,289.8333,24.0,110.0,124.0,7.3708,,1,2024,9,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,113.0,45.0,78.6458,275.25,24.0,110.0,122.0,9.0167,,1,2024,9,0,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,55.0,24.0,96.1875,244.6667,24.0,112.0,124.0,11.6917,,1,2024,9,1,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,65.0,25.0,97.375,209.3333,24.0,116.0,122.0,17.1021,,1,2024,9,1,compressor
5005dc421283c3024eeedd99caa4ec7e8a067cc2986792d54285aa0b4f1eebf4,91.0,7.0,100.0,190.9167,24.0,112.0,122.0,26.8438,,1,2024,9,1,compressor
51acd7bdf1c17f571df58541440547e2bf6e30e322cd1c9dee9bbb7872c6474d,44.0,1.0,37.2083,117.8333,24.0,96.0,118.0,4.2188,,1,2024,5,0,compressor
51acd7bdf1c17f571df58541440547e2bf6e30e322cd1c9dee9bbb7872c6474d,16.0,1.0,31.2917,50.0,12.0,106.0,118.0,5.2042,,1,2024,5,0,compressor
51acd7bdf1c17f571df58541440547e2bf6e30e322cd1c9dee9bbb7872c6474d,62.0,6.0,31.36,103.75,24.0,100.0,122.0,4.254,,1,2024,7,0,compressor
51acd7bdf1c17f571df58541440547e2bf6e30e322cd1c9dee9bbb7872c6474d,75.0,5.0,38.2917,119.5833,24.0,98.0,120.0,4.1917,,1,2024,7,0,compressor
51acd7bdf1c17f571df58541440547e2bf6e30e322cd1c9dee9bbb7872c6474d,84.0,3.0,35.2083,112.9167,24.0,100.0,120.0,4.2458,,1,2024,7,0,compressor
51acd7bdf1c17f571df58541440547e2bf6e30e322cd1c9dee9bbb7872c6474d,36.0,2.0,31.3542,99.0833,24.0,100.0,120.0,4.35,,1,2024,7,0,compressor
51acd7bdf1c17f571df58541440547e2bf6e30e322cd1c9dee9bbb7872c6474d,50.0,2.0,30.7347,99.1667,24.0,98.0,120.0,4.1551,,1,2024,7,0,compressor
51acd7bdf1c17f571df58541440547e2bf6e30e322cd1c9dee9bbb7872c6474d,75.0,9.0,38.5833,121.3333,24.0,104.0,122.0,4.1042,,1,2024,7,0,compressor
