cooler_id,door_opens,open_time,compressor,power,on_time,min_voltage,max_voltage,temperature,calday,warning,Motive,Target
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,,0,,,24,,,,4/11/2025,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,,0,,,24,,,,8/18/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,16,114,34.375,165.8333,24,114,120,4.6688,12/14/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,10,43,26.9792,128.5,24,114,120,5.5104,12/13/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,13,60,34.75,169.9167,24,112,120,4.6333,12/12/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,10,46,28.0417,135.1667,24,112,120,5.2833,12/11/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,15,44,35.2292,165.1667,24,114,120,5.0292,12/10/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,18,70,29.9375,141,24,114,120,5.1375,12/9/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,29,60,31.5417,152.0833,24,114,122,5.2729,12/8/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,18,75,31.25,150.25,24,114,120,5.575,11/26/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,40,76,41.8333,199.4167,24,114,120,4.9375,12/7/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,10,42,31.0625,145.5833,24,114,120,5.6292,12/6/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,21,121,32.2917,153.9167,24,114,120,4.7917,12/5/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,11,55,17.234,83.6667,23.5,114,120,5.234,12/4/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,,0,,,24,,,,1/29/2025,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,6,39,19.2083,91.3333,24,106,120,5.1521,12/18/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,14,47,32.0968,96.0833,15.5,114,120,6.329,12/19/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,22,97,34.08,173.5,24,108,120,4.862,12/17/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,17,95,33.6458,158.1667,24,114,120,5.0354,12/16/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,21,130,37.625,181.9167,24,114,120,4.7021,12/15/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,9,74,32.3958,152.3333,24,114,120,5.4208,12/3/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,20,52,28.625,136.4167,24,114,120,5.2833,12/2/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,22,116,41.0625,196.0833,24,114,120,4.9458,12/1/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,24,76,33.4167,162.8333,24,114,120,5.1583,11/28/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,21,111,40.2083,189.75,24,114,120,5.2792,11/30/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,6,20,23.8333,109.4167,24,114,120,6.1813,11/27/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,27,128,37.1042,178.5,24,114,120,5.1979,11/29/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,60,10,56.3958,272.3333,24,112,120,5.0562,4/30/2025,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,53,9,68.0625,322.75,24,114,120,5.0083,4/29/2025,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,83,18,65.7083,317,24,114,120,5.6167,4/28/2025,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,43,2,64.7917,312.6667,24,114,120,5.3167,4/27/2025,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,47,3,71.0833,344.4167,24,114,120,5.3667,4/26/2025,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,,0,,,24,,,,6/24/2024,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,53,6,46,223.5,24,114,120,4.8146,11/17/2023,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,10,0,25.913,59.3333,11.5,114,120,5.5435,11/18/2023,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,51,8,46.5833,226.0833,24,114,120,4.5708,11/16/2023,0,None,0
5d3853897a58d03a2372f3da45ce0571d861c3c291a8e0ac49316bd44d444c3c,32,5,44.3958,213.8333,24,114,120,4.6958,11/15/2023,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,31,0,25.5625,61.9167,24,118,126,4.9729,11/25/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,14,1,24.9375,59.6667,24,114,128,5.2854,11/24/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,18,1,22.3542,54.1667,24,116,128,6.6604,11/23/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,35,1,21.1042,52,24,112,128,5.2333,11/22/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,41,4,26.0625,61.3333,24,118,126,5.3646,11/21/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,27,4,23.2708,56.1667,24,114,128,5.7937,11/20/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,29,7,34.5208,80.1667,24,116,128,5.9542,11/26/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,17,0,19.5625,48,24,116,126,5.5833,1/28/2025,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,37,4,40.875,96.6667,24,114,126,5.1667,6/3/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,13,3,27.3333,67.0833,24,112,126,7,6/2/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,37,2,31.8333,76.5833,24,112,126,5.6896,6/1/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,44,5,39.2083,92.6667,24,114,126,5.8792,5/31/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,38,1,27.3125,67.1667,24,112,126,5.8667,5/30/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,40,6,36.4043,84.25,23.5,2,126,5.7362,5/29/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,37,2,40.5,95.5,24,116,126,6.3042,5/28/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,31,5,35.1042,84.5,24,116,126,5.825,5/27/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,0,0,25.625,63.4167,24,110,126,6.5479,5/26/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,0,0,24.5625,61.9167,24,114,126,6.7271,5/25/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,29,0,26.5,65.5833,24,114,126,6.0979,5/24/2024,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,6,0,15.875,40.1667,24,116,126,6.9,4/6/2025,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,21,0,19.8298,47.5,23.5,2,126,5.717,4/5/2025,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,14,0,19.9773,45,22,2,126,5.8818,4/4/2025,0,None,0
9779026e028db06a4e22aad884aca01855066a83b2f1938e045c88d2436152af,23,4,31.7917,72.3333,24,116,128,5.8813,4/3/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,66,10,39.2917,201.1667,24,110,132,4.05,4/3/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,33,0,18.5417,99.0833,24,116,134,3.9542,3/23/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,33,16,39.2917,199.4167,24,116,132,4.5896,4/5/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,28,0,26.5833,141.9167,24,112,132,3.9667,4/4/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,62,3,34.8125,179.8333,24,110,130,4.1083,4/2/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,46,8,32.3333,165.3333,24,114,132,4.1438,4/1/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,51,8,29.0625,149.4167,24,110,134,4.1896,3/31/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,52,1,24.9792,129.9167,24,116,134,4.1187,3/30/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,65,34,32.125,161.1667,24,112,132,4.6125,3/29/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,48,2,19.2917,101,24,114,132,4.0396,3/28/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,44,4,21.0833,109.3333,24,116,132,4.1667,3/27/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,16,2,28.4872,117.6667,19.5,116,134,4.3462,3/26/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,47,6,26.6667,134.0833,24,116,132,4.1771,3/25/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,32,1,21.3333,111.1667,24,112,134,4.1313,3/24/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,47,4,24,123.5833,24,114,134,3.95,4/10/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,1,0,11.65,26.5,10,118,132,4.535,4/11/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,53,8,33.1458,168.6667,24,116,134,4.0125,4/9/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,48,0,22.4375,117.4167,24,114,134,3.9646,4/8/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,38,7,25.9167,134.0833,24,116,138,4.1417,4/7/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,44,0,21.8542,117.25,24,120,138,4.1021,4/6/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,38,4,22.8958,116.75,24,114,134,4.1833,3/13/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,33,7,20.4792,106.6667,24,118,134,4.0271,3/22/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,43,10,21.4375,109.6667,24,116,134,4.1208,3/21/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,41,4,21.4375,111,24,116,134,4.0854,3/20/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,45,13,29.0833,148.8333,24,116,132,4.2146,3/19/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,54,5,22.1042,113.9167,24,116,134,4.05,3/18/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,39,4,25,129.5,24,118,134,4.0292,3/17/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,48,0,19.7708,103.9167,24,118,134,4.0396,3/16/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,44,33,35.25,173.8333,24,118,134,4.4667,3/15/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,29,0,20.5417,106.4167,24,116,132,4.2937,3/14/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,56,14,29,147.0833,24,118,134,4.3562,3/12/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,46,4,23.1667,119.3333,24,118,134,4.0687,3/6/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,57,15,27.9792,141.5833,24,118,134,4.0729,3/5/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,45,2,22.4792,116.8333,24,116,134,4.0063,3/4/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,57,7,26,131,24,118,134,4.0062,3/3/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,34,2,20.4792,107.0833,24,114,134,3.9938,3/11/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,38,6,23.9167,122.0833,24,116,134,4.0854,3/10/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,47,0,20.7292,108.9167,24,118,134,4.1146,3/9/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,59,19,37.6667,190.5833,24,112,132,4.4063,3/8/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,34,0,18.2292,96,24,114,134,4.2042,3/7/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,52,0,19.75,103.5,24,118,134,3.9229,3/2/2025,0,None,0
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,42,40,30.9167,153.1667,24,120,134,4.6104,3/1/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,4,0,44.8,33.4167,10,114,122,5.555,1/31/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,1,0,42.5,34.4167,11,118,122,6.9773,9/15/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,1,0,90.2857,22.8333,3.5,116,120,8.3429,9/16/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,3,0,56.5789,39.4167,9.5,116,122,7.4895,9/14/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,3,0,51.3182,42.0833,11,116,124,6.6318,9/13/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,2,0,45.5455,37.25,11,116,122,6.8227,9/12/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,5,0,46.4286,36.3333,10.5,118,122,6.9857,9/11/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,1,0,42.9375,25.8333,8,118,122,6.2687,9/10/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,3,0,47.619,37.9167,10.5,116,122,6.4524,9/9/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,1,0,54,35.0833,9,114,120,7.9111,3/3/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,1,0,76.6923,35.3333,6.5,116,122,8.1923,3/2/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,10,0,65.6471,41.0833,8.5,116,122,6.2353,3/1/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,7,0,58.95,42.9167,10,116,120,7.18,3/5/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,3,0,95,23.6667,3.5,116,120,8.4857,3/6/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,2,0,51.35,38.1667,10,116,122,6.87,3/4/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,2,0,35.0417,31.25,12,116,122,6.1042,1/14/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,0,0,58.375,16.25,4,116,120,7.35,1/15/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,8,0,37.5455,30.1667,11,116,122,6.5,1/13/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,0,0,32.5455,26,11,116,122,6.7045,1/12/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,2,0,58.3529,36.4167,8.5,10,120,7.2294,4/14/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,1,0,56.3684,39.6667,9.5,116,122,7.5684,4/23/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,2,0,77.7778,25.5,4.5,116,122,8.9,4/24/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,1,0,57,37.9167,9,116,122,7.3333,4/22/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,5,0,60.1053,42.4167,9.5,116,122,6.6316,4/21/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,5,0,60.6111,40.5,9,114,122,6.7722,4/20/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,3,0,83.0769,39.1667,6.5,116,122,8.0462,4/19/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,0,0,47.55,34.6667,10,114,120,7.885,4/18/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,3,0,63.3684,44.9167,9.5,116,120,6.6789,4/17/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,7,0,63.9,46.5,10,116,120,7.345,4/16/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,6,1,68,47,9.5,116,120,8.0211,4/15/2025,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,1,0,54,42.8333,10.5,116,122,7.6476,5/16/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,1,0,84.9,31.75,5,118,122,8.61,5/17/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,3,0,59.8095,47.75,10.5,108,124,6.6667,5/15/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,4,0,65.9524,52.5,10.5,118,122,7.3619,5/14/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,6,0,64.1905,51.4167,10.5,116,120,6.5286,5/13/2024,0,None,0
9c40fd6227a9c55074cd6fcb2a09bed04a2aa11f4afced0690e429b1b84010e3,,0,,,24,,,,11/15/2024,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,108,13,76.875,139.3333,16,120,130,4.9813,11/7/2024,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,49,5,92.1429,71.9167,7,122,130,5.2429,11/8/2024,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,123,11,88.0323,163.5833,15.5,124,130,5.4903,4/20/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,74,7,88.1563,169.0833,16,124,130,5.8937,4/19/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,10,0,73.75,34,4,124,130,5.75,4/18/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,89,9,83.7813,162.0833,16,124,130,5.8969,4/17/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,65,2,62.375,118.8333,16,122,130,4.6688,4/21/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,76,5,65.25,122.8333,16,122,130,4.5594,4/23/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,94,10,74.9375,144.8333,16,122,130,5.5375,4/22/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,92,7,79.6563,151.6667,16,124,132,4.4625,4/25/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,17,1,74.7778,38.0833,4.5,124,130,5.6444,4/26/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,120,15,91.0625,177.1667,16,122,132,6.5625,4/24/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,,0,,,24,,,,3/20/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,,0,,,24,,,,3/15/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,90,7,65.0313,120.4167,16,118,132,4.8062,4/4/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,1,0,91.5,19.6667,2,126,130,7.275,4/5/2025,0,None,0
e0c8184687a71cb14a23226a988b283abb596fd88cc25c78be1f60d0cea0b685,77,12,74.7188,140.5,16,124,132,5.5094,4/3/2025,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,58,5,29.1667,91.3333,24,106,124,5.3042,11/20/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,7,0,15.0741,28.6667,13.5,110,124,5.2667,11/21/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,64,3,28.375,89.1667,24,108,124,4.45,11/19/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,64,1,22.4167,71.6667,24,110,124,4.8021,11/18/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,45,6,28.6739,83.8333,23,110,124,4.9217,11/17/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,49,7,19.9792,63.0833,24,110,126,5.0208,12/20/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,13,4,19.6667,30.4167,12,112,126,5.4917,12/21/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,63,4,21.5625,66.75,24,110,126,4.9396,12/18/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,84,8,60.8958,197.0833,24,100,118,5.2229,8/30/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,66,5,48.8333,155.6667,24,102,118,4.2667,8/29/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,106,21,64.0417,215.5,24,100,118,6.9875,8/28/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,67,5,47.0833,149.5833,24,102,118,4.1792,8/27/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,82,3,51.3542,165.1667,24,102,116,4.525,8/26/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,75,14,67.0909,195.3333,22,100,116,4.9136,8/25/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,61,9,60.1364,180.1667,22,100,120,5.9205,9/27/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,44,4,27.8571,88.5833,24,104,124,5.0429,10/30/2023,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,62,6,60.2083,194.8333,24,102,124,6.4542,4/25/2025,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,57,4,36.7959,121.5833,24,104,122,4.7653,4/27/2025,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,53,2,41.2708,132.5,24,108,122,5.0167,4/26/2025,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,33,0,45.7083,149.4167,24,102,122,5.5562,4/29/2025,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,34,8,58.4583,193.1667,24,102,122,6.7854,4/30/2025,0,None,0
f54de381e12c5bd1475f7c80f739562a7dcdd433c6ff86daef076fce2303de5b,43,2,46.6458,151.0833,24,102,122,4.9229,4/28/2025,0,None,0
